Iter,GalaPoints,GalaRank,GF_Result,GL_Result,GalaLostFrankfurt,GalaWonFrankfurt
5938,15,11,D,W,0,0
5939,8,27,D,L,0,0
5940,14,11,W,D,0,1
5941,10,22,W,L,0,1
5942,7,28,L,L,1,0
5943,4,35,L,D,1,0
5944,10,21,L,L,1,0
5945,10,19,D,L,0,0
5946,16,7,D,W,0,0
5947,11,16,D,D,0,0
5948,14,8,W,W,0,1
5949,8,25,W,L,0,1
5950,9,22,L,L,1,0
5951,12,13,W,L,0,1
5952,15,11,W,W,0,1
5953,8,28,L,L,1,0
5954,9,24,L,W,1,0
5955,12,15,L,L,1,0
5956,10,22,L,W,1,0
5957,8,30,D,W,0,0
5958,7,30,L,L,1,0
5959,16,6,L,D,1,0
5960,9,24,W,D,0,1
5961,14,10,L,W,1,0
5962,8,32,D,L,0,0
5963,12,17,W,D,0,1
5964,13,12,D,W,0,0
5965,9,27,D,L,0,0
5966,13,12,W,D,0,1
5967,10,22,L,D,1,0
5968,10,21,L,L,1,0
5969,9,25,L,L,1,0
5970,9,21,L,L,1,0
5971,8,27,W,L,0,1
5972,8,25,D,D,0,0
5973,14,11,W,L,0,1
5974,12,13,W,D,0,1
5975,11,18,L,W,1,0
5976,5,35,L,L,1,0
5977,3,34,D,L,0,0
5978,9,23,L,L,1,0
5979,11,19,D,L,0,0
5980,11,21,L,D,1,0
5981,10,22,L,D,1,0
5982,5,34,L,L,1,0
5983,10,19,W,D,0,1
5984,8,29,L,L,1,0
5985,14,8,W,W,0,1
5986,11,19,W,L,0,1
5987,16,3,W,W,0,1
5988,3,35,L,W,1,0
5989,4,33,L,L,1,0
5990,18,2,W,W,0,1
5991,9,23,D,W,0,0
5992,16,5,W,W,0,1
5993,17,5,W,L,0,1
5994,7,28,W,L,0,1
5995,12,12,L,L,1,0
5996,11,19,L,L,1,0
5997,7,31,L,L,1,0
5998,6,32,L,L,1,0
5999,8,30,L,W,1,0
6000,4,34,D,L,0,0
6001,4,36,L,D,1,0
6002,9,27,L,W,1,0
6003,7,29,L,L,1,0
6004,5,33,L,D,1,0
6005,4,35,L,L,1,0
6006,13,13,W,W,0,1
6007,7,33,W,L,0,1
6008,10,20,L,W,1,0
6009,11,19,L,W,1,0
6010,7,31,L,W,1,0
6011,11,16,D,D,0,0
6012,13,13,D,L,0,0
6013,11,17,D,L,0,0
6014,6,32,L,W,1,0
6015,5,33,L,L,1,0
6016,5,34,D,L,0,0
6017,9,23,L,D,1,0
6018,13,13,L,W,1,0
6019,10,20,L,D,1,0
6020,13,14,D,W,0,0
6021,11,22,W,D,0,1
6022,10,21,L,L,1,0
6023,8,28,D,D,0,0
6024,9,21,D,D,0,0
6025,10,21,W,L,0,1
6026,4,36,L,L,1,0
6027,15,8,W,L,0,1
6028,12,13,W,L,0,1
6029,9,29,L,L,1,0
6030,12,16,W,L,0,1
6031,13,14,L,D,1,0
6032,14,7,W,W,0,1
6033,13,13,L,D,1,0
6034,12,16,L,L,1,0
6035,10,26,L,L,1,0
6036,7,29,L,L,1,0
6037,12,16,W,W,0,1
6038,7,31,W,D,0,1
6039,14,10,D,L,0,0
6040,7,31,L,D,1,0
6041,9,18,W,L,0,1
6042,10,21,L,W,1,0
6043,13,11,L,D,1,0
6044,8,27,W,D,0,1
6045,15,7,W,W,0,1
6046,10,22,L,W,1,0
6047,18,4,L,W,1,0
6048,13,11,L,L,1,0
6049,6,31,L,D,1,0
6050,14,9,D,L,0,0
6051,14,9,W,D,0,1
6052,18,6,W,L,0,1
6053,2,36,L,L,1,0
6054,7,27,L,L,1,0
6055,7,32,L,D,1,0
6056,8,26,D,D,0,0
6057,10,24,D,W,0,0
6058,5,33,L,L,1,0
6059,5,33,L,L,1,0
6060,4,34,D,L,0,0
6061,12,17,W,L,0,1
6062,10,18,L,D,1,0
6063,7,32,L,L,1,0
6064,8,30,L,L,1,0
6065,19,2,W,W,0,1
6066,7,29,W,L,0,1
6067,12,15,W,L,0,1
6068,9,24,L,W,1,0
6069,9,24,L,D,1,0
6070,8,28,W,D,0,1
6071,10,24,D,D,0,0
6072,7,30,L,L,1,0
6073,10,21,W,W,0,1
6074,10,23,L,L,1,0
6075,8,28,L,W,1,0
6076,3,36,L,L,1,0
6077,10,26,W,D,0,1
6078,13,16,W,L,0,1
6079,14,7,W,D,0,1
6080,6,33,D,L,0,0
6081,12,14,D,L,0,0
6082,15,10,W,W,0,1
6083,4,36,L,L,1,0
6084,7,30,L,L,1,0
6085,9,24,W,D,0,1
6086,7,28,W,D,0,1
6087,5,32,L,D,1,0
6088,16,6,L,W,1,0
6089,6,32,D,D,0,0
6090,7,31,L,L,1,0
6091,9,21,D,D,0,0
6092,14,8,W,W,0,1
6093,22,1,D,W,0,0
6094,11,16,W,W,0,1
6095,0,36,L,L,1,0
6096,13,12,L,W,1,0
6097,10,22,L,L,1,0
6098,9,25,L,L,1,0
6099,10,21,L,L,1,0
6100,8,29,D,L,0,0
6101,7,26,D,L,0,0
6102,14,5,D,W,0,0
6103,14,8,L,L,1,0
6104,16,4,W,L,0,1
6105,13,14,W,D,0,1
6106,12,12,W,L,0,1
6107,11,20,D,D,0,0
6108,12,17,W,D,0,1
6109,15,3,W,W,0,1
6110,14,7,L,W,1,0
6111,10,20,D,L,0,0
6112,10,24,L,L,1,0
6113,10,24,L,L,1,0
6114,11,18,W,L,0,1
6115,13,16,W,L,0,1
6116,15,10,W,L,0,1
6117,11,19,W,W,0,1
6118,12,16,D,L,0,0
6119,9,22,D,W,0,0
6120,10,19,W,W,0,1
6121,4,35,L,L,1,0
6122,12,18,D,W,0,0
6123,11,17,D,L,0,0
6124,11,18,L,W,1,0
6125,11,17,L,D,1,0
6126,17,3,L,W,1,0
6127,11,17,D,L,0,0
6128,11,15,W,L,0,1
6129,5,31,L,D,1,0
6130,14,11,W,W,0,1
6131,13,17,L,D,1,0
6132,13,13,W,W,0,1
6133,9,22,L,L,1,0
6134,11,20,L,D,1,0
6135,8,26,D,W,0,0
6136,8,25,L,L,1,0
6137,9,25,D,D,0,0
6138,11,20,L,W,1,0
6139,10,23,L,W,1,0
6140,5,34,D,L,0,0
6141,5,33,L,L,1,0
6142,17,2,W,W,0,1
6143,5,34,D,W,0,0
6144,12,13,L,L,1,0
6145,11,16,D,L,0,0
6146,5,31,L,L,1,0
6147,11,16,D,W,0,0
6148,10,23,W,W,0,1
6149,7,30,L,L,1,0
6150,11,19,W,D,0,1
6151,9,23,L,L,1,0
6152,16,7,W,D,0,1
6153,9,28,W,L,0,1
6154,10,21,L,W,1,0
6155,10,19,L,L,1,0
6156,10,24,W,W,0,1
6157,7,29,L,L,1,0
6158,4,34,L,L,1,0
6159,12,16,D,D,0,0
6160,3,36,D,L,0,0
6161,12,14,W,L,0,1
6162,5,33,W,L,0,1
6163,7,30,L,L,1,0
6164,15,7,L,W,1,0
6165,8,28,W,L,0,1
6166,10,25,L,W,1,0
6167,16,6,L,W,1,0
6168,9,22,W,L,0,1
6169,6,34,L,D,1,0
6170,9,24,L,L,1,0
6171,14,10,L,W,1,0
6172,6,31,L,L,1,0
6173,9,26,L,L,1,0
6174,13,13,W,L,0,1
6175,3,35,L,L,1,0
6176,14,8,D,W,0,0
6177,9,21,L,L,1,0
6178,8,28,L,W,1,0
6179,9,24,W,D,0,1
6180,15,6,W,L,0,1
6181,11,18,L,D,1,0
6182,11,16,W,L,0,1
6183,5,33,L,D,1,0
6184,9,24,L,L,1,0
6185,5,32,D,L,0,0
6186,9,24,W,W,0,1
6187,7,28,L,L,1,0
6188,13,15,D,L,0,0
6189,9,27,D,L,0,0
6190,7,30,D,L,0,0
6191,9,24,L,L,1,0
6192,10,22,L,L,1,0
6193,12,13,L,L,1,0
6194,11,16,W,D,0,1
6195,8,28,L,D,1,0
6196,8,29,L,D,1,0
6197,15,7,L,L,1,0
6198,10,20,L,W,1,0
6199,9,25,L,D,1,0
6200,11,18,L,L,1,0
6201,7,30,D,D,0,0
6202,9,24,W,L,0,1
6203,8,26,D,L,0,0
6204,5,33,L,L,1,0
6205,3,36,D,L,0,0
6206,6,30,L,L,1,0
6207,7,29,W,L,0,1
6208,9,23,W,L,0,1
6209,13,13,L,W,1,0
6210,14,10,W,W,0,1
6211,13,13,L,W,1,0
6212,9,23,L,L,1,0
6213,9,26,L,D,1,0
6214,13,13,L,L,1,0
6215,5,32,L,W,1,0
6216,6,32,D,L,0,0
6217,7,31,D,D,0,0
6218,8,26,D,L,0,0
6219,6,33,D,D,0,0
6220,14,7,D,L,0,0
6221,9,25,L,L,1,0
6222,8,28,D,L,0,0
6223,6,33,L,L,1,0
6224,13,13,W,D,0,1
6225,11,15,L,L,1,0
6226,11,21,L,W,1,0
6227,7,31,L,L,1,0
6228,8,28,W,L,0,1
6229,4,34,L,L,1,0
6230,9,23,W,L,0,1
6231,12,15,D,L,0,0
6232,4,34,L,L,1,0
6233,7,32,L,L,1,0
6234,17,6,L,D,1,0
6235,15,6,D,W,0,0
6236,10,22,D,W,0,0
6237,9,25,W,D,0,1
6238,17,4,W,D,0,1
6239,3,35,L,L,1,0
6240,10,21,D,D,0,0
6241,14,10,L,W,1,0
6242,13,13,W,W,0,1
6243,7,30,L,D,1,0
6244,12,15,W,L,0,1
6245,11,17,W,D,0,1
6246,10,20,L,L,1,0
6247,10,22,L,L,1,0
6248,12,12,W,L,0,1
6249,6,34,L,D,1,0
6250,9,26,L,L,1,0
6251,15,9,W,W,0,1
6252,6,32,L,L,1,0
6253,4,35,L,D,1,0
6254,13,11,D,L,0,0
6255,8,30,W,L,0,1
6256,8,28,L,W,1,0
6257,9,23,W,L,0,1
6258,8,27,L,W,1,0
6259,13,12,L,D,1,0
6260,6,32,L,L,1,0
6261,6,28,L,L,1,0
6262,5,33,L,D,1,0
6263,12,18,W,W,0,1
6264,12,15,L,W,1,0
6265,11,16,W,L,0,1
6266,11,19,W,L,0,1
6267,8,27,L,W,1,0
6268,8,25,D,L,0,0
6269,6,31,D,L,0,0
6270,6,33,L,L,1,0
6271,11,15,W,D,0,1
6272,9,28,L,L,1,0
6273,13,14,W,L,0,1
6274,10,22,L,D,1,0
6275,6,31,L,W,1,0
6276,9,25,L,D,1,0
6277,4,33,L,L,1,0
6278,11,20,W,D,0,1
6279,4,34,L,L,1,0
6280,16,6,W,D,0,1
6281,12,13,L,W,1,0
6282,10,25,W,L,0,1
6283,9,24,L,L,1,0
6284,12,17,D,L,0,0
6285,9,25,L,L,1,0
6286,8,28,L,W,1,0
6287,13,13,D,D,0,0
6288,11,18,W,D,0,1
6289,8,26,L,D,1,0
6290,9,25,D,L,0,0
6291,13,12,W,D,0,1
6292,6,30,W,L,0,1
6293,9,22,L,L,1,0
6294,16,3,D,W,0,0
6295,9,24,L,L,1,0
6296,13,13,L,W,1,0
6297,19,2,D,W,0,0
6298,14,9,L,W,1,0
6299,4,34,D,L,0,0
6300,16,4,L,W,1,0
6301,10,22,D,L,0,0
6302,6,34,D,L,0,0
6303,13,10,L,L,1,0
6304,13,12,L,W,1,0
6305,16,4,W,L,0,1
6306,14,8,D,L,0,0
6307,13,10,D,W,0,0
6308,16,8,L,L,1,0
6309,12,16,L,L,1,0
6310,8,27,L,W,1,0
6311,10,24,L,W,1,0
6312,8,30,D,D,0,0
6313,9,29,L,D,1,0
6314,14,10,W,D,0,1
6315,10,21,L,L,1,0
6316,7,28,D,L,0,0
6317,12,15,L,W,1,0
6318,10,23,L,W,1,0
6319,15,8,D,D,0,0
6320,11,20,D,D,0,0
6321,11,20,L,D,1,0
6322,7,30,L,L,1,0
6323,3,35,L,L,1,0
6324,14,10,L,W,1,0
6325,13,11,L,L,1,0
6326,9,25,L,L,1,0
6327,4,34,D,L,0,0
6328,8,29,D,W,0,0
6329,13,13,L,W,1,0
6330,7,28,L,D,1,0
6331,11,17,L,W,1,0
6332,11,19,L,D,1,0
6333,11,16,D,L,0,0
6334,8,26,L,W,1,0
6335,6,31,L,L,1,0
6336,4,34,L,L,1,0
6337,12,14,L,L,1,0
6338,9,21,L,L,1,0
6339,6,32,D,D,0,0
6340,15,8,L,W,1,0
6341,9,27,L,L,1,0
6342,8,26,W,L,0,1
6343,10,21,L,D,1,0
6344,10,21,L,L,1,0
6345,8,27,D,L,0,0
6346,5,33,L,W,1,0
6347,6,30,L,L,1,0
6348,8,28,W,W,0,1
6349,15,5,W,W,0,1
6350,8,30,D,D,0,0
6351,10,20,L,L,1,0
6352,8,27,D,D,0,0
6353,10,22,L,L,1,0
6354,16,7,W,W,0,1
6355,18,2,L,W,1,0
6356,14,9,L,L,1,0
6357,17,2,W,W,0,1
6358,1,36,L,L,1,0
6359,3,36,D,L,0,0
6360,12,11,L,L,1,0
6361,11,16,D,D,0,0
6362,7,30,D,W,0,0
6363,7,31,D,D,0,0
6364,10,21,L,D,1,0
6365,6,34,L,L,1,0
6366,5,30,L,L,1,0
6367,7,31,L,L,1,0
6368,4,35,L,W,1,0
6369,11,18,D,W,0,0
6370,13,13,W,L,0,1
6371,8,29,D,L,0,0
6372,16,6,W,W,0,1
6373,11,19,L,L,1,0
6374,10,20,L,L,1,0
6375,12,16,L,W,1,0
6376,9,24,W,L,0,1
6377,9,24,L,L,1,0
6378,14,7,L,W,1,0
6379,8,27,L,L,1,0
6380,9,24,L,D,1,0
6381,6,32,D,L,0,0
6382,6,29,W,L,0,1
6383,9,24,L,L,1,0
6384,16,7,W,W,0,1
6385,10,21,W,D,0,1
6386,11,16,L,L,1,0
6387,11,20,W,L,0,1
6388,9,27,D,L,0,0
6389,9,25,L,L,1,0
6390,10,20,W,L,0,1
6391,13,14,L,L,1,0
6392,10,25,L,D,1,0
6393,11,20,W,D,0,1
6394,9,26,W,L,0,1
6395,13,12,W,L,0,1
6396,9,25,L,L,1,0
6397,4,32,L,L,1,0
6398,11,16,L,D,1,0
6399,7,30,L,W,1,0
6400,7,29,L,W,1,0
6401,15,5,W,W,0,1
6402,4,35,L,L,1,0
6403,12,18,L,W,1,0
6404,5,32,L,D,1,0
6405,8,28,D,L,0,0
6406,7,33,D,W,0,0
6407,12,14,L,W,1,0
6408,5,36,D,L,0,0
6409,7,31,L,W,1,0
6410,15,10,D,L,0,0
6411,14,10,L,W,1,0
6412,13,11,D,W,0,0
6413,17,5,W,D,0,1
6414,13,13,L,W,1,0
6415,12,16,L,D,1,0
6416,10,21,D,W,0,0
6417,10,23,D,W,0,0
6418,7,30,W,L,0,1
6419,8,26,L,L,1,0
6420,10,25,D,L,0,0
6421,9,23,L,W,1,0
6422,7,31,D,L,0,0
6423,9,25,L,L,1,0
6424,5,34,L,D,1,0
6425,7,33,W,D,0,1
6426,12,13,L,L,1,0
6427,14,10,L,L,1,0
6428,12,13,L,L,1,0
6429,12,14,W,D,0,1
6430,5,33,L,L,1,0
6431,6,30,D,W,0,0
6432,6,29,L,L,1,0
6433,14,9,D,D,0,0
6434,13,12,W,L,0,1
6435,14,11,L,D,1,0
6436,11,21,D,L,0,0
6437,11,17,L,D,1,0
6438,5,34,L,L,1,0
6439,9,26,D,L,0,0
6440,6,32,L,L,1,0
6441,6,31,L,W,1,0
6442,13,11,D,L,0,0
6443,5,30,L,L,1,0
6444,7,30,D,D,0,0
6445,16,6,W,D,0,1
6446,14,12,D,W,0,0
6447,7,27,L,L,1,0
6448,5,33,D,L,0,0
6449,6,29,D,D,0,0
6450,3,35,L,L,1,0
6451,12,19,L,W,1,0
6452,7,30,D,L,0,0
6453,13,12,L,D,1,0
6454,10,23,D,L,0,0
6455,8,27,D,W,0,0
6456,12,19,L,L,1,0
6457,18,2,L,L,1,0
6458,7,29,W,L,0,1
6459,7,31,L,W,1,0
6460,4,34,L,L,1,0
6461,19,5,W,L,0,1
6462,13,13,W,L,0,1
6463,4,33,L,L,1,0
6464,13,7,L,D,1,0
6465,11,21,D,D,0,0
6466,5,34,D,L,0,0
6467,8,31,L,L,1,0
6468,9,22,L,W,1,0
6469,2,36,L,L,1,0
6470,16,5,W,D,0,1
6471,5,35,L,L,1,0
6472,12,17,D,L,0,0
6473,9,27,L,W,1,0
6474,16,4,L,W,1,0
6475,6,31,D,D,0,0
6476,6,30,W,L,0,1
6477,19,4,W,W,0,1
6478,13,13,W,L,0,1
6479,6,31,L,L,1,0
6480,11,17,W,D,0,1
6481,9,23,L,W,1,0
6482,12,18,W,D,0,1
6483,14,4,D,W,0,0
6484,11,17,D,W,0,0
6485,8,25,L,L,1,0
6486,16,6,W,W,0,1
6487,10,21,L,W,1,0
6488,11,20,L,L,1,0
6489,5,34,L,W,1,0
6490,14,9,L,L,1,0
6491,9,25,W,L,0,1
6492,15,4,W,L,0,1
6493,6,29,L,W,1,0
6494,15,9,D,W,0,0
6495,9,22,L,W,1,0
6496,8,27,L,L,1,0
6497,6,31,W,L,0,1
6498,6,33,L,L,1,0
6499,8,25,D,L,0,0
6500,3,36,D,L,0,0
6501,9,22,L,L,1,0
6502,11,20,D,L,0,0
6503,11,16,W,D,0,1
6504,6,32,L,D,1,0
6505,13,11,W,L,0,1
6506,13,13,L,L,1,0
6507,6,31,L,D,1,0
6508,6,32,L,L,1,0
6509,8,28,L,W,1,0
6510,11,18,W,W,0,1
6511,17,3,W,W,0,1
6512,2,35,L,L,1,0
6513,5,35,L,L,1,0
6514,6,31,L,L,1,0
6515,11,17,L,W,1,0
6516,3,35,L,D,1,0
6517,8,29,W,D,0,1
6518,12,17,D,L,0,0
6519,9,22,W,L,0,1
6520,14,8,D,L,0,0
6521,5,32,D,L,0,0
6522,9,22,L,W,1,0
6523,6,31,D,D,0,0
6524,13,15,L,W,1,0
6525,5,32,L,L,1,0
6526,12,17,W,L,0,1
6527,10,22,D,D,0,0
6528,16,5,W,L,0,1
6529,8,28,L,D,1,0
6530,10,20,L,L,1,0
6531,10,22,L,W,1,0
6532,5,33,L,D,1,0
6533,11,16,D,D,0,0
6534,14,8,L,D,1,0
6535,7,28,L,D,1,0
6536,16,6,D,L,0,0
6537,9,24,L,D,1,0
6538,5,30,L,L,1,0
6539,8,27,W,L,0,1
6540,18,3,L,W,1,0
6541,16,6,W,L,0,1
6542,16,7,W,W,0,1
6543,10,25,D,L,0,0
6544,10,23,D,L,0,0
6545,11,21,D,D,0,0
6546,13,14,L,L,1,0
6547,6,32,W,L,0,1
6548,5,33,L,L,1,0
6549,8,27,D,L,0,0
6550,7,30,L,D,1,0
6551,11,17,D,W,0,0
6552,8,28,D,L,0,0
6553,10,20,W,D,0,1
6554,3,36,L,D,1,0
6555,11,21,W,L,0,1
6556,10,21,L,W,1,0
6557,5,30,L,L,1,0
6558,11,20,D,W,0,0
6559,15,9,D,L,0,0
6560,6,30,L,W,1,0
6561,16,6,L,D,1,0
6562,13,13,L,D,1,0
6563,13,16,D,D,0,0
6564,10,18,L,D,1,0
6565,9,24,L,L,1,0
6566,5,32,L,L,1,0
6567,5,29,L,D,1,0
6568,8,26,D,L,0,0
6569,5,34,D,L,0,0
6570,10,23,D,D,0,0
6571,8,28,L,W,1,0
6572,14,9,W,L,0,1
6573,7,28,L,L,1,0
6574,11,21,D,L,0,0
6575,9,25,L,D,1,0
6576,9,25,W,L,0,1
6577,12,17,D,W,0,0
6578,7,30,L,L,1,0
6579,4,35,L,L,1,0
6580,8,30,L,L,1,0
6581,8,28,L,D,1,0
6582,7,27,L,W,1,0
6583,10,24,L,L,1,0
6584,13,13,D,L,0,0
6585,11,17,D,L,0,0
6586,5,32,L,L,1,0
6587,5,34,L,D,1,0
6588,16,4,L,W,1,0
6589,10,21,L,L,1,0
6590,16,7,W,L,0,1
6591,4,35,D,L,0,0
6592,10,21,W,D,0,1
6593,6,33,D,D,0,0
6594,13,12,L,W,1,0
6595,10,22,W,L,0,1
6596,10,21,L,L,1,0
6597,15,4,L,L,1,0
6598,7,31,D,D,0,0
6599,9,25,L,W,1,0
6600,9,27,D,L,0,0
6601,11,18,D,W,0,0
6602,9,23,W,L,0,1
6603,10,20,L,L,1,0
6604,11,19,L,W,1,0
6605,12,17,D,W,0,0
6606,6,29,L,L,1,0
6607,10,22,L,W,1,0
6608,6,32,L,L,1,0
6609,6,29,L,L,1,0
6610,7,27,D,L,0,0
6611,11,19,L,D,1,0
6612,4,34,W,L,0,1
6613,9,27,L,L,1,0
6614,10,21,L,L,1,0
6615,14,9,L,W,1,0
6616,14,10,L,W,1,0
6617,16,5,W,D,0,1
6618,8,27,L,L,1,0
6619,4,34,L,L,1,0
6620,11,19,L,L,1,0
6621,7,31,L,L,1,0
6622,8,29,L,D,1,0
6623,12,18,D,L,0,0
6624,12,14,D,W,0,0
6625,9,24,L,W,1,0
6626,1,36,L,L,1,0
6627,10,23,W,D,0,1
6628,11,17,W,L,0,1
6629,7,31,L,D,1,0
6630,7,28,L,L,1,0
6631,7,33,D,D,0,0
6632,4,34,L,L,1,0
6633,19,2,W,W,0,1
6634,2,35,L,L,1,0
6635,8,27,L,W,1,0
6636,9,25,L,W,1,0
6637,7,26,L,L,1,0
6638,6,29,L,D,1,0
6639,7,26,L,L,1,0
6640,12,17,L,W,1,0
6641,6,31,L,D,1,0
6642,7,29,L,L,1,0
6643,10,21,W,L,0,1
6644,12,13,D,D,0,0
6645,3,34,D,L,0,0
6646,4,34,L,W,1,0
6647,12,15,L,L,1,0
6648,10,21,L,W,1,0
6649,11,17,L,L,1,0
6650,7,30,L,W,1,0
6651,15,8,D,L,0,0
6652,2,36,L,L,1,0
6653,11,18,L,D,1,0
6654,21,1,W,W,0,1
6655,12,15,L,W,1,0
6656,11,17,L,L,1,0
6657,1,36,L,L,1,0
6658,10,21,L,L,1,0
6659,7,30,L,L,1,0
6660,10,18,D,L,0,0
6661,10,23,L,L,1,0
6662,7,29,L,D,1,0
6663,4,35,L,L,1,0
6664,8,28,D,L,0,0
6665,4,31,L,L,1,0
6666,12,14,W,L,0,1
6667,7,31,L,L,1,0
6668,11,18,L,W,1,0
6669,18,3,W,L,0,1
6670,12,17,W,L,0,1
6671,10,19,L,W,1,0
6672,14,8,W,W,0,1
6673,6,33,L,L,1,0
6674,7,30,L,L,1,0
6675,12,14,L,D,1,0
6676,9,23,L,D,1,0
6677,13,12,W,W,0,1
6678,13,12,L,W,1,0
6679,7,31,L,L,1,0
6680,12,13,W,L,0,1
6681,4,35,L,L,1,0
6682,13,9,L,W,1,0
6683,10,23,D,D,0,0
6684,7,27,L,L,1,0
6685,12,11,L,W,1,0
6686,6,30,L,D,1,0
6687,12,18,L,W,1,0
6688,12,21,D,L,0,0
6689,11,19,D,D,0,0
6690,11,19,L,D,1,0
6691,7,31,D,L,0,0
6692,13,10,D,W,0,0
6693,10,21,L,L,1,0
6694,13,9,D,L,0,0
6695,11,19,D,W,0,0
6696,10,22,L,L,1,0
6697,5,32,L,L,1,0
6698,10,23,D,W,0,0
6699,3,36,L,L,1,0
6700,11,18,D,W,0,0
6701,2,36,L,L,1,0
6702,10,22,W,W,0,1
6703,4,35,D,L,0,0
6704,8,26,L,L,1,0
6705,13,12,L,L,1,0
6706,14,6,L,W,1,0
6707,13,14,L,L,1,0
6708,4,35,L,L,1,0
6709,8,27,W,L,0,1
6710,11,21,W,L,0,1
6711,13,13,L,D,1,0
6712,8,27,L,L,1,0
6713,11,15,D,D,0,0
6714,7,31,D,L,0,0
6715,10,23,L,L,1,0
6716,11,19,W,W,0,1
6717,7,28,L,L,1,0
6718,6,33,D,D,0,0
6719,7,27,L,L,1,0
6720,12,16,D,L,0,0
6721,9,23,D,L,0,0
6722,5,33,D,L,0,0
6723,7,29,L,L,1,0
6724,11,17,W,D,0,1
6725,13,11,W,L,0,1
6726,13,10,D,W,0,0
6727,10,23,L,D,1,0
6728,7,30,L,L,1,0
6729,13,14,W,W,0,1
6730,10,22,L,W,1,0
6731,15,7,L,W,1,0
6732,3,35,L,W,1,0
6733,11,18,L,L,1,0
6734,11,18,L,W,1,0
6735,6,30,L,D,1,0
6736,8,27,W,L,0,1
6737,8,29,L,L,1,0
6738,3,35,D,D,0,0
6739,18,5,W,L,0,1
6740,11,17,L,W,1,0
6741,13,8,W,W,0,1
6742,11,17,L,D,1,0
6743,14,10,L,W,1,0
6744,7,29,L,L,1,0
6745,8,26,W,L,0,1
6746,8,26,D,W,0,0
6747,3,35,L,D,1,0
6748,12,12,W,L,0,1
6749,11,15,L,L,1,0
6750,11,17,D,L,0,0
6751,4,33,L,L,1,0
6752,9,24,L,L,1,0
6753,6,31,L,L,1,0
6754,6,32,L,D,1,0
6755,9,24,L,W,1,0
6756,12,14,L,L,1,0
6757,7,32,L,L,1,0
6758,5,33,D,L,0,0
6759,6,32,L,L,1,0
6760,8,27,L,W,1,0
6761,9,25,L,D,1,0
6762,5,32,L,L,1,0
6763,9,25,L,L,1,0
6764,13,14,D,L,0,0
6765,10,23,D,L,0,0
6766,6,32,L,L,1,0
6767,10,21,W,L,0,1
6768,15,7,W,D,0,1
6769,16,8,W,W,0,1
6770,10,22,L,L,1,0
6771,6,32,L,L,1,0
6772,15,8,W,D,0,1
6773,4,33,D,L,0,0
6774,8,32,L,D,1,0
6775,5,34,L,L,1,0
6776,9,26,W,L,0,1
6777,12,18,D,D,0,0
6778,10,22,W,L,0,1
6779,12,13,W,L,0,1
6780,13,14,L,L,1,0
6781,13,9,W,W,0,1
6782,10,19,L,L,1,0
6783,11,18,D,L,0,0
6784,15,7,D,L,0,0
6785,8,31,L,W,1,0
6786,6,33,L,L,1,0
6787,11,21,D,L,0,0
6788,10,23,L,L,1,0
6789,8,27,L,L,1,0
6790,11,22,D,L,0,0
6791,9,26,L,D,1,0
6792,14,12,W,L,0,1
6793,7,31,L,L,1,0
6794,13,13,W,D,0,1
6795,18,4,W,L,0,1
6796,12,16,D,L,0,0
6797,4,34,L,L,1,0
6798,4,32,L,L,1,0
6799,13,13,D,W,0,0
6800,7,25,L,D,1,0
6801,12,16,D,W,0,0
6802,13,14,D,W,0,0
6803,8,28,L,L,1,0
6804,8,26,L,D,1,0
6805,12,18,D,L,0,0
6806,13,11,W,L,0,1
6807,11,19,D,D,0,0
6808,13,9,W,L,0,1
6809,5,34,L,L,1,0
6810,14,9,W,D,0,1
6811,19,2,W,L,0,1
6812,9,23,L,L,1,0
6813,6,31,D,W,0,0
6814,12,17,D,D,0,0
6815,5,33,L,L,1,0
6816,13,12,L,L,1,0
6817,12,14,W,W,0,1
6818,11,19,D,L,0,0
6819,8,25,D,D,0,0
6820,11,18,L,D,1,0
6821,6,32,D,L,0,0
6822,6,33,L,L,1,0
6823,13,14,L,L,1,0
6824,11,18,W,L,0,1
6825,2,36,D,L,0,0
6826,2,36,L,L,1,0
6827,5,32,L,L,1,0
6828,12,15,D,D,0,0
6829,6,31,L,L,1,0
6830,11,19,W,L,0,1
6831,13,12,D,L,0,0
6832,6,33,L,L,1,0
6833,6,34,D,L,0,0
6834,12,14,W,W,0,1
6835,12,15,D,L,0,0
6836,6,33,L,D,1,0
6837,4,35,D,L,0,0
6838,11,19,L,W,1,0
6839,10,20,D,W,0,0
6840,6,30,L,W,1,0
6841,12,18,W,L,0,1
6842,7,31,D,L,0,0
6843,5,33,L,L,1,0
6844,13,10,L,W,1,0
6845,14,8,W,L,0,1
6846,10,24,D,D,0,0
6847,12,14,L,L,1,0
6848,10,23,L,L,1,0
6849,19,1,W,W,0,1
6850,11,20,L,L,1,0
6851,9,26,D,W,0,0
6852,5,35,L,L,1,0
6853,11,20,W,W,0,1
6854,10,16,L,L,1,0
6855,10,22,D,W,0,0
6856,9,26,L,L,1,0
6857,8,28,L,L,1,0
6858,8,28,L,L,1,0
6859,6,31,L,L,1,0
6860,11,19,W,D,0,1
6861,13,13,W,L,0,1
6862,11,22,L,D,1,0
6863,11,20,L,D,1,0
6864,16,4,W,W,0,1
6865,13,11,D,D,0,0
6866,9,23,W,L,0,1
